CountryName,CountryCode,Date,V1_Vaccine Prioritisation (summary),V1_0-4 yrs infants,V1_5-15 yrs young people,V1_Airport/Border/Airline Staff,V1_At Risk 16-19 yrs,V1_At Risk 20-24 yrs,V1_At Risk 25-29 yrs,V1_At Risk 30-34 yrs,V1_At Risk 35-39 yrs,V1_At Risk 40-44 yrs,V1_At Risk 45-49 yrs,V1_At Risk 50-54 yrs,V1_At Risk 55-59 yrs,V1_At Risk 60-64 yrs,V1_At Risk 65-69 yrs,V1_At Risk 70-74 yrs,V1_At Risk 75-79 yrs,V1_At Risk 80+ yrs,V1_Clinically vulnerable/chronic illness/significant underlying health condition (excluding elderly and disabled),"V1_Crowded/communal living conditions (dormitories for migrant workers, temporary accommodation)",V1_Disabled People,V1_Educators,V1_Ethnic minorities,V1_Factory workers,V1_Frontline retail workers,V1_Frontline/essential workers (when subcategories not specified),V1_General 16-19 yrs,V1_General 20-24 yrs,V1_General 25-29 yrs,V1_General 30-34 yrs,V1_General 35-39 yrs,V1_General 40-44 yrs,V1_General 45-49 yrs,V1_General 50-54 yrs,V1_General 55-59 yrs,V1_General 60-64 yrs,V1_General 65-69 yrs,V1_General 70-74 yrs,V1_General 75-79 yrs,V1_General 80+ yrs,V1_Healthcare workers/carers (excluding care home staff),"V1_Military ","V1_Other 'high contact' professions/groups (taxi drivers, security guards)",V1_People living with a vulnerable/shielding person or other priority group,V1_Police/ first responders,V1_Pregnant people,V1_Primary and secondary school students,V1_Religious/Spiritual Leaders,"V1_Residents in an elderly care home ",V1_Staff working in an elderly care home,V1_Tertiary education students,V1_Notes,V2_Vaccine Availability (summary),V2_0-4 yrs infants,V2_5-15 yrs young people,V2_Airport/Border/Airline Staff,V2_At Risk 16-19 yrs,V2_At Risk 20-24 yrs,V2_At Risk 25-29 yrs,V2_At Risk 30-34 yrs,V2_At Risk 35-39 yrs,V2_At Risk 40-44 yrs,V2_At Risk 45-49 yrs,V2_At Risk 50-54 yrs,V2_At Risk 55-59 yrs,V2_At Risk 60-64 yrs,V2_At Risk 65-69 yrs,V2_At Risk 70-74 yrs,V2_At Risk 75-79 yrs,V2_At Risk 80+ yrs,V2_Clinically vulnerable/chronic illness/significant underlying health condition (excluding elderly and disabled),"V2_Crowded/communal living conditions (dormitories for migrant workers, temporary accommodation)",V2_Disabled People,V2_Educators,V2_Ethnic minorities,V2_Factory workers,V2_Frontline retail workers,V2_Frontline/essential workers (when subcategories not specified),V2_General 16-19 yrs,V2_General 20-24 yrs,V2_General 25-29 yrs,V2_General 30-34 yrs,V2_General 35-39 yrs,V2_General 40-44 yrs,V2_General 45-49 yrs,V2_General 50-54 yrs,V2_General 55-59 yrs,V2_General 60-64 yrs,V2_General 65-69 yrs,V2_General 70-74 yrs,V2_General 75-79 yrs,V2_General 80+ yrs,V2_Healthcare workers/carers (excluding care home staff),"V2_Military ","V2_Other 'high contact' professions/groups (taxi drivers, security guards)",V2_People living with a vulnerable/shielding person or other priority group,V2_Police/ first responders,V2_Pregnant people,V2_Primary and secondary school students,V2_Religious/Spiritual Leaders,"V2_Residents in an elderly care home ",V2_Staff working in an elderly care home,V2_Tertiary education students,V2_Notes,V3_Vaccine Financial Support (summary),V3_0-4 yrs infants,V3_5-15 yrs young people,V3_Airport/Border/Airline Staff,V3_At Risk 16-19 yrs,V3_At Risk 20-24 yrs,V3_At Risk 25-29 yrs,V3_At Risk 30-34 yrs,V3_At Risk 35-39 yrs,V3_At Risk 40-44 yrs,V3_At Risk 45-49 yrs,V3_At Risk 50-54 yrs,V3_At Risk 55-59 yrs,V3_At Risk 60-64 yrs,V3_At Risk 65-69 yrs,V3_At Risk 70-74 yrs,V3_At Risk 75-79 yrs,V3_At Risk 80+ yrs,V3_Clinically vulnerable/chronic illness/significant underlying health condition (excluding elderly and disabled),"V3_Crowded/communal living conditions (dormitories for migrant workers, temporary accommodation)",V3_Disabled People,V3_Educators,V3_Ethnic minorities,V3_Factory workers,V3_Frontline retail workers,V3_Frontline/essential workers (when subcategories not specified),V3_General 16-19 yrs,V3_General 20-24 yrs,V3_General 25-29 yrs,V3_General 30-34 yrs,V3_General 35-39 yrs,V3_General 40-44 yrs,V3_General 45-49 yrs,V3_General 50-54 yrs,V3_General 55-59 yrs,V3_General 60-64 yrs,V3_General 65-69 yrs,V3_General 70-74 yrs,V3_General 75-79 yrs,V3_General 80+ yrs,V3_Healthcare workers/carers (excluding care home staff),"V3_Military ","V3_Other 'high contact' professions/groups (taxi drivers, security guards)",V3_People living with a vulnerable/shielding person or other priority group,V3_Police/ first responders,V3_Pregnant people,V3_Primary and secondary school students,V3_Religious/Spiritual Leaders,"V3_Residents in an elderly care home ",V3_Staff working in an elderly care home,V3_Tertiary education students,V3_Notes
Australia,AUS,20210106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210107,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,"Australia's National Vaccine rollout strategy published 7 January 2021.    Phase 1a   Quarantine and border workers  Frontline health care worker sub-groups for prioritisation  Aged care and disability care staff  Aged care and disability care residents         Phase 1b   Elderly adults aged 80 years and over  Elderly adults aged 70-79 years  Other health care workers  Aboriginal and Torres Strait Islander people > 55  Younger adults with an underlying medical condition, including those with a disability  Critical and high risk workers including defence, police, fire, emergency services and meat processing      Phase 2a   Adults aged 60-69 years  Adults aged 50-59 years  Aboriginal and Torres Strait Islander people 18-54  Other critical and high risk workers       Phase 2b   Balance of adult population  Catch up any unvaccinated Australians from previous phases        https://web.archive.org/web/20210119235011/https://www.health.gov.au/resources/publications/australias-covid-19-vaccine-national-roll-out-strategy    https://web.archive.org/web/20210117013736/https://www.health.gov.au/sites/default/files/documents/2021/01/australia-s-covid-19-vaccine-national-roll-out-strategy.pdf  ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210108,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210109,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210110,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210111,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210112,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210113,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210114,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210115,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210116,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210117,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210118,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210119,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210120,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210121,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210122,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210123,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210124,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210125,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210126,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210127,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210128,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210129,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210130,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210131,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210201,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210202,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210203,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210204,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210205,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210206,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210207,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210208,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210209,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210210,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210211,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210212,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210213,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210214,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210215,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210216,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210217,1,,,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,3,4,4,4,4,4,3,3,3,3,2,2,2,1,2,,,2,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210218,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,"Priority list updated 18 February 2021    Phase 1a   Quarantine, border and front line health care workers will need to provide proof of occupation to demonstrate their eligibility  Quarantine and border workers, including-->    staff at entry points to the country (such as sea ports and land borders)  staff working in quarantine facilities, including those employed under Commonwealth, state or private agreements, and    Commonwealth employees (including Defence personnel) who are identified as having the potential to encounter returning travellers as part of their work.     Frontline health care worker sub-groups for prioritisation-->    frontline staff in facilities or services such as hospital emergency departments,COVID-19 and respiratory wards, Intensive Care Units and High-dependency Units  laboratory staff handling potentially infectious material  ambulance and paramedics service  GP respiratory clinics, and    COVID-19 testing facilities.    *All other healthcare workers are included in Phase 1b, including medical and tertiary students with placements in these healthcare settings.       Aged care and disability care staff-->    people who provide weekly informal care to a person with a disability in a residential care setting  people classified as an essential care person in a residential aged care setting     Aged care and disability care residents-->         Phase 1b   Elderly adults aged 80 years and over  Elderly adults aged 70-79 years  Other health care workers  Aboriginal and Torres Strait Islander people > 55  Adults with an underlying medical condition, including those with a disability       *People will need to provide proof of these conditions to demonstrate their eligibility for vaccination via My health record, a health professional referral if required or a declaration form.       Critical and high risk workers including defence, police, fire, emergency services and meat processing       * Workers will need to provide proof of occupation to demonstrate their eligibility.         Phase 2a   Adults aged 60-69 years  Adults aged 50-59 years  Aboriginal and Torres Strait Islander people 18-54  Other critical and high risk workers       Phase 2b   Balance of adult population  Catch up any unvaccinated Australians from previous phases    Phase 3  < 16 if recommended*	     https://web.archive.org/web/20210218040646/https://www.health.gov.au/initiatives-and-programs/covid-19-vaccines/getting-vaccinated-for-covid-19/when-will-i-get-a-covid-19-vaccine",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210219,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210220,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210221,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,20210222,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,,1,0,0,1,,,,,,,,,,,,,,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,,,,1,1,,"22 Feb    First vaccines begin in Australia for people in the 1A priority group on 22 February 2021    Phase 1a     - Quarantine, border and front line health care workers will need to provide proof of occupation to demonstrate their eligibility Quarantine and border workers, including--> staff at entry points to the country (such as sea ports and land borders) staff working in quarantine facilities, including those employed under Commonwealth, state or private agreements, and   Commonwealth employees (including Defence personnel) who are identified as having the potential to encounter returning travellers as part of their work.       - Frontline health care worker sub-groups for prioritisation--> frontline staff in facilities or services such as hospital emergency departments,COVID-19 and respiratory wards, Intensive Care Units and High-dependency Units laboratory staff handling potentially infectious material ambulance and paramedics service GP respiratory clinics, and   COVID-19 testing facilities. *All other healthcare workers are included in Phase 1b, including medical and tertiary students with placements in these healthcare settings.       - Aged care and disability care staff--> people who provide weekly informal care to a person with a disability in a residential care setting people classified as an essential care person in a residential aged care setting       - Aged care and disability care residents-->      https://web.archive.org/web/20210423124339/https://www.health.gov.au/news/first-covid-19-vaccinations-in-australia  ",5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,,,2,2,,"COVID-19 vaccines will be voluntary and free  The COVID-19 vaccine is free for everyone in Australia. Vaccination providers cannot charge you for the COVID-19 vaccine or your appointments to receive the vaccine.    If your vaccination provider charges for any costs associated with the administration of the COVID-19 vaccination (including booking fees), you should:    contact us by emailing provider.benefits.integrity@health.gov.au,  or call the Provider Benefits Integrity Hotline on 1800 314 808 (9am to 5pm AEST weekdays).    https://web.archive.org/web/20210423124712/https://www.health.gov.au/initiatives-and-programs/covid-19-vaccines/getting-vaccinated-for-covid-19"
Australia,AUS,20210223,1,5,5,1,,,,,,,,,,,,,,,2,,2,,2,2,,,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,2,1,,1,,,,1,1,,,1,0,0,1,,,,,,,,,,,,,,,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,,,,1,1,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,,,2,2,,
